date,season,league,home_team,away_team,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home_win,odds_draw,odds_away_win
2015-02-11,2014-2015,SERIEA,Parma,Chievo,0,1,A,0.0,0.0,D,10.0,14.0,2.0,3.0,3.0,5.0,29.0,21.0,3.0,3.0,1.0,0.0,2.55,3.14,2.91
2015-02-13,2014-2015,BUNDESLIGA,Dortmund,Mainz,4,2,H,0.0,1.0,A,21.0,6.0,10.0,3.0,7.0,3.0,15.0,13.0,0.0,1.0,0.0,0.0,1.32,5.39,9.39
2015-02-13,2014-2015,LALIGA,Almeria,Sociedad,2,2,D,2.0,1.0,H,9.0,7.0,4.0,3.0,6.0,6.0,21.0,15.0,5.0,4.0,0.0,0.0,2.47,3.14,3.03
2015-02-14,2014-2015,BUNDESLIGA,Bayern Munich,Hamburg,8,0,H,3.0,0.0,H,25.0,7.0,14.0,2.0,3.0,0.0,3.0,16.0,0.0,1.0,0.0,0.0,1.09,10.3,28.03
2015-02-14,2014-2015,BUNDESLIGA,Ein Frankfurt,Schalke 04,1,0,H,0.0,0.0,D,8.0,8.0,2.0,6.0,5.0,7.0,21.0,12.0,5.0,1.0,0.0,0.0,2.29,3.49,3.02
2015-02-14,2014-2015,BUNDESLIGA,Hoffenheim,Stuttgart,2,1,H,1.0,1.0,D,21.0,7.0,6.0,3.0,10.0,2.0,24.0,21.0,3.0,3.0,0.0,0.0,1.94,3.62,3.81
2015-02-14,2014-2015,BUNDESLIGA,Leverkusen,Wolfsburg,4,5,A,0.0,3.0,A,15.0,13.0,7.0,9.0,5.0,1.0,23.0,12.0,4.0,1.0,1.0,0.0,2.34,3.42,2.99
2015-02-14,2014-2015,BUNDESLIGA,M'gladbach,FC Koln,1,0,H,0.0,0.0,D,19.0,14.0,8.0,1.0,10.0,1.0,10.0,12.0,2.0,4.0,0.0,0.0,1.72,3.6,5.12
2015-02-14,2014-2015,BUNDESLIGA,Werder Bremen,Augsburg,3,2,H,3.0,1.0,H,19.0,16.0,9.0,4.0,5.0,10.0,21.0,15.0,2.0,2.0,0.0,0.0,2.57,3.35,2.72
2015-02-14,2014-2015,LALIGA,Granada,Ath Bilbao,0,0,D,0.0,0.0,D,11.0,10.0,4.0,0.0,4.0,4.0,16.0,9.0,4.0,4.0,1.0,0.0,2.91,3.11,2.58
2015-02-14,2014-2015,LALIGA,Malaga,Espanol,0,2,A,0.0,1.0,A,17.0,6.0,5.0,2.0,10.0,3.0,12.0,18.0,3.0,7.0,0.0,1.0,2.1,3.28,3.67
2015-02-14,2014-2015,LALIGA,Real Madrid,La Coruna,2,0,H,1.0,0.0,H,17.0,15.0,6.0,4.0,6.0,6.0,12.0,17.0,2.0,4.0,0.0,0.0,1.09,10.92,25.26
2015-02-14,2014-2015,LALIGA,Sevilla,Cordoba,3,0,H,2.0,0.0,H,18.0,10.0,6.0,3.0,8.0,1.0,15.0,16.0,0.0,1.0,1.0,1.0,1.36,4.86,8.96
2015-02-14,2014-2015,SERIEA,Palermo,Napoli,3,1,H,2.0,0.0,H,7.0,8.0,4.0,3.0,1.0,7.0,18.0,18.0,3.0,2.0,0.0,0.0,3.8,3.45,2.0
2015-02-14,2014-2015,SERIEA,Sassuolo,Fiorentina,1,3,A,0.0,2.0,A,15.0,15.0,6.0,10.0,8.0,5.0,17.0,21.0,3.0,2.0,0.0,0.0,3.21,3.32,2.27
2015-02-15,2014-2015,BUNDESLIGA,Hannover,Paderborn,1,2,A,0.0,0.0,D,10.0,11.0,2.0,5.0,7.0,1.0,16.0,12.0,3.0,1.0,0.0,0.0,1.82,3.61,4.37
2015-02-15,2014-2015,BUNDESLIGA,Hertha,Freiburg,0,2,A,0.0,1.0,A,11.0,8.0,6.0,3.0,2.0,1.0,20.0,15.0,2.0,2.0,0.0,0.0,2.13,3.34,3.51
2015-02-15,2014-2015,LALIGA,Barcelona,Levante,5,0,H,2.0,0.0,H,18.0,5.0,10.0,1.0,3.0,4.0,6.0,13.0,1.0,2.0,0.0,0.0,1.05,14.41,33.7
2015-02-15,2014-2015,LALIGA,Celta,Ath Madrid,2,0,H,0.0,0.0,D,14.0,10.0,3.0,5.0,9.0,2.0,4.0,12.0,0.0,3.0,0.0,0.0,3.73,3.28,2.08
2015-02-15,2014-2015,LALIGA,Valencia,Getafe,1,0,H,0.0,0.0,D,13.0,10.0,3.0,1.0,7.0,2.0,16.0,10.0,3.0,4.0,0.0,0.0,1.44,4.4,7.5
2015-02-15,2014-2015,LALIGA,Vallecano,Villarreal,2,0,H,0.0,0.0,D,13.0,9.0,7.0,2.0,5.0,5.0,12.0,14.0,2.0,2.0,0.0,0.0,3.38,3.42,2.14
2015-02-15,2014-2015,SERIEA,Atalanta,Inter,1,4,A,1.0,2.0,A,9.0,18.0,2.0,7.0,6.0,9.0,9.0,13.0,4.0,2.0,1.0,0.0,3.41,3.26,2.2
2015-02-15,2014-2015,SERIEA,Cesena,Juventus,2,2,D,1.0,2.0,A,12.0,15.0,6.0,4.0,4.0,3.0,11.0,18.0,2.0,2.0,0.0,0.0,13.7,5.95,1.23
2015-02-15,2014-2015,SERIEA,Chievo,Sampdoria,2,1,H,2.0,0.0,H,8.0,13.0,4.0,3.0,2.0,11.0,17.0,14.0,3.0,3.0,0.0,0.0,2.72,3.08,2.77
2015-02-15,2014-2015,SERIEA,Genoa,Verona,5,2,H,3.0,1.0,H,11.0,12.0,6.0,6.0,4.0,5.0,26.0,30.0,2.0,4.0,0.0,0.0,1.91,3.45,4.18
2015-02-15,2014-2015,SERIEA,Milan,Empoli,1,1,D,1.0,0.0,H,7.0,16.0,2.0,3.0,2.0,3.0,23.0,17.0,3.0,2.0,1.0,0.0,1.77,3.5,4.91
2015-02-15,2014-2015,SERIEA,Roma,Parma,0,0,D,0.0,0.0,D,19.0,5.0,4.0,0.0,10.0,5.0,7.0,14.0,0.0,4.0,0.0,0.0,1.26,5.62,11.85
2015-02-15,2014-2015,SERIEA,Torino,Cagliari,1,1,D,1.0,1.0,D,17.0,11.0,7.0,3.0,4.0,5.0,19.0,15.0,3.0,3.0,0.0,0.0,1.79,3.51,4.76
2015-02-15,2014-2015,SERIEA,Udinese,Lazio,0,1,A,0.0,1.0,A,12.0,12.0,6.0,2.0,3.0,2.0,15.0,20.0,2.0,5.0,0.0,0.0,3.1,3.26,2.36
2015-02-16,2014-2015,LALIGA,Eibar,Elche,0,1,A,0.0,0.0,D,18.0,6.0,7.0,2.0,5.0,3.0,13.0,12.0,3.0,1.0,1.0,0.0,2.14,3.1,3.76
2015-02-20,2014-2015,BUNDESLIGA,Stuttgart,Dortmund,2,3,A,1.0,2.0,A,7.0,13.0,2.0,9.0,2.0,5.0,13.0,12.0,1.0,2.0,0.0,0.0,5.78,3.99,1.6
2015-02-20,2014-2015,LALIGA,Getafe,Espanol,2,1,H,1.0,0.0,H,10.0,11.0,4.0,7.0,2.0,5.0,15.0,14.0,3.0,3.0,0.0,0.0,2.47,3.11,3.07
2015-02-20,2014-2015,SERIEA,Juventus,Atalanta,2,1,H,2.0,1.0,H,13.0,11.0,6.0,3.0,6.0,5.0,13.0,15.0,5.0,3.0,0.0,0.0,1.19,6.82,17.07
2015-02-21,2014-2015,BUNDESLIGA,Augsburg,Leverkusen,2,2,D,0.0,1.0,A,16.0,18.0,7.0,12.0,5.0,4.0,13.0,16.0,0.0,3.0,0.0,0.0,3.21,3.35,2.25
2015-02-21,2014-2015,BUNDESLIGA,FC Koln,Hannover,1,1,D,1.0,1.0,D,16.0,7.0,7.0,5.0,3.0,5.0,13.0,20.0,2.0,3.0,0.0,1.0,2.31,3.19,3.24
2015-02-21,2014-2015,BUNDESLIGA,Freiburg,Hoffenheim,1,1,D,1.0,1.0,D,10.0,14.0,5.0,5.0,4.0,1.0,20.0,22.0,2.0,3.0,1.0,0.0,3.11,3.47,2.25
2015-02-21,2014-2015,BUNDESLIGA,Mainz,Ein Frankfurt,3,1,H,1.0,1.0,D,13.0,8.0,6.0,1.0,6.0,1.0,14.0,18.0,2.0,3.0,0.0,1.0,2.35,3.46,2.94
2015-02-21,2014-2015,BUNDESLIGA,Paderborn,Bayern Munich,0,6,A,0.0,2.0,A,13.0,17.0,3.0,9.0,4.0,4.0,10.0,13.0,0.0,0.0,1.0,0.0,18.19,7.33,1.16
2015-02-21,2014-2015,BUNDESLIGA,Schalke 04,Werder Bremen,1,1,D,0.0,0.0,D,24.0,14.0,5.0,4.0,7.0,1.0,13.0,12.0,1.0,2.0,0.0,0.0,2.01,3.52,3.66
2015-02-21,2014-2015,EPL,Aston Villa,Stoke,1,2,A,1.0,1.0,D,3.0,11.0,2.0,6.0,11.0,3.0,11.0,14.0,1.0,3.0,1.0,0.0,2.61,3.14,2.88
2015-02-21,2014-2015,EPL,Chelsea,Burnley,1,1,D,1.0,0.0,H,14.0,10.0,5.0,5.0,7.0,7.0,9.0,9.0,1.0,2.0,1.0,0.0,1.2,6.84,15.35
2015-02-21,2014-2015,EPL,Crystal Palace,Arsenal,1,2,A,0.0,2.0,A,22.0,12.0,3.0,4.0,10.0,1.0,15.0,14.0,1.0,3.0,0.0,0.0,4.64,3.59,1.8
2015-02-21,2014-2015,EPL,Hull,QPR,2,1,H,1.0,1.0,D,16.0,8.0,6.0,3.0,5.0,7.0,18.0,16.0,0.0,4.0,0.0,1.0,2.04,3.29,3.88
2015-02-21,2014-2015,EPL,Man City,Newcastle,5,0,H,3.0,0.0,H,16.0,8.0,9.0,1.0,7.0,3.0,9.0,8.0,3.0,2.0,0.0,0.0,1.28,5.68,11.05
2015-02-21,2014-2015,EPL,Sunderland,West Brom,0,0,D,0.0,0.0,D,13.0,5.0,2.0,1.0,11.0,2.0,11.0,12.0,1.0,2.0,0.0,0.0,2.61,3.09,2.9
2015-02-21,2014-2015,EPL,Swansea,Man United,2,1,H,1.0,1.0,D,11.0,18.0,6.0,3.0,4.0,10.0,6.0,15.0,2.0,4.0,0.0,0.0,3.93,3.41,2.0
2015-02-21,2014-2015,LALIGA,Ath Madrid,Almeria,3,0,H,3.0,0.0,H,9.0,9.0,6.0,1.0,8.0,4.0,13.0,13.0,1.0,1.0,1.0,0.0,1.21,6.26,15.64
2015-02-21,2014-2015,LALIGA,Barcelona,Malaga,0,1,A,0.0,1.0,A,11.0,11.0,5.0,3.0,11.0,3.0,9.0,11.0,4.0,3.0,0.0,0.0,1.1,9.7,24.41
2015-02-21,2014-2015,LALIGA,Cordoba,Valencia,1,2,A,0.0,1.0,A,11.0,17.0,4.0,7.0,6.0,2.0,17.0,15.0,1.0,2.0,0.0,0.0,4.22,3.39,1.92
2015-02-21,2014-2015,LALIGA,La Coruna,Celta,0,2,A,0.0,0.0,D,14.0,8.0,4.0,5.0,4.0,3.0,17.0,13.0,2.0,4.0,1.0,0.0,3.32,3.22,2.27
2015-02-22,2014-2015,BUNDESLIGA,Hamburg,M'gladbach,1,1,D,0.0,0.0,D,13.0,12.0,3.0,2.0,4.0,5.0,14.0,11.0,3.0,3.0,0.0,0.0,3.16,3.28,2.32
2015-02-22,2014-2015,BUNDESLIGA,Wolfsburg,Hertha,2,1,H,1.0,1.0,D,17.0,3.0,5.0,2.0,6.0,3.0,10.0,14.0,1.0,2.0,0.0,0.0,1.33,5.14,9.59
2015-02-22,2014-2015,EPL,Everton,Leicester,2,2,D,0.0,0.0,D,18.0,15.0,3.0,4.0,4.0,7.0,7.0,6.0,0.0,1.0,0.0,0.0,1.81,3.53,4.73
2015-02-22,2014-2015,EPL,Southampton,Liverpool,0,2,A,0.0,1.0,A,13.0,6.0,5.0,4.0,6.0,1.0,11.0,14.0,2.0,3.0,0.0,0.0,2.49,3.27,2.92
2015-02-22,2014-2015,EPL,Tottenham,West Ham,2,2,D,0.0,1.0,A,27.0,12.0,8.0,5.0,7.0,9.0,6.0,12.0,0.0,2.0,0.0,0.0,1.78,3.75,4.51
2015-02-22,2014-2015,LALIGA,Ath Bilbao,Vallecano,1,0,H,0.0,0.0,D,19.0,5.0,6.0,1.0,11.0,4.0,17.0,13.0,3.0,2.0,0.0,0.0,1.9,3.47,4.21
2015-02-22,2014-2015,LALIGA,Elche,Real Madrid,0,2,A,0.0,0.0,D,4.0,17.0,1.0,5.0,1.0,6.0,17.0,6.0,4.0,1.0,0.0,0.0,15.04,6.83,1.19
2015-02-22,2014-2015,LALIGA,Sociedad,Sevilla,4,3,H,1.0,1.0,D,17.0,17.0,8.0,5.0,5.0,10.0,16.0,12.0,5.0,3.0,0.0,0.0,2.94,3.28,2.45
2015-02-22,2014-2015,LALIGA,Villarreal,Eibar,1,0,H,0.0,0.0,D,21.0,10.0,6.0,1.0,8.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,1.36,4.81,9.19
2015-02-22,2014-2015,SERIEA,Empoli,Chievo,3,0,H,1.0,0.0,H,15.0,10.0,5.0,3.0,9.0,3.0,11.0,14.0,0.0,2.0,0.0,0.0,1.99,3.22,4.17
2015-02-22,2014-2015,SERIEA,Fiorentina,Torino,1,1,D,0.0,0.0,D,23.0,11.0,4.0,5.0,8.0,1.0,19.0,12.0,1.0,4.0,0.0,0.0,1.78,3.54,4.8
2015-02-22,2014-2015,SERIEA,Lazio,Palermo,2,1,H,1.0,1.0,D,16.0,9.0,8.0,6.0,6.0,2.0,19.0,19.0,3.0,3.0,0.0,1.0,1.61,3.84,5.85
2015-02-22,2014-2015,SERIEA,Milan,Cesena,2,0,H,1.0,0.0,H,14.0,10.0,2.0,2.0,7.0,4.0,13.0,26.0,1.0,5.0,0.0,0.0,1.4,4.49,8.56
2015-02-22,2014-2015,SERIEA,Verona,Roma,1,1,D,1.0,1.0,D,8.0,16.0,2.0,7.0,6.0,8.0,11.0,8.0,2.0,3.0,0.0,0.0,4.92,3.65,1.74
2015-02-23,2014-2015,LALIGA,Levante,Granada,2,1,H,0.0,1.0,A,9.0,10.0,4.0,4.0,7.0,4.0,18.0,14.0,3.0,5.0,1.0,2.0,2.26,3.09,3.47
2015-02-23,2014-2015,SERIEA,Cagliari,Inter,1,2,A,0.0,0.0,D,13.0,19.0,5.0,9.0,8.0,7.0,18.0,21.0,2.0,2.0,0.0,0.0,3.25,3.28,2.26
2015-02-23,2014-2015,SERIEA,Napoli,Sassuolo,2,0,H,0.0,0.0,D,14.0,10.0,3.0,1.0,7.0,3.0,20.0,15.0,3.0,2.0,1.0,0.0,1.5,4.19,6.61
2015-02-24,2014-2015,SERIEA,Sampdoria,Genoa,1,1,D,1.0,1.0,D,9.0,17.0,3.0,4.0,3.0,8.0,18.0,19.0,4.0,1.0,0.0,0.0,2.35,3.21,3.16
2015-02-27,2014-2015,BUNDESLIGA,Bayern Munich,FC Koln,4,1,H,2.0,1.0,H,23.0,9.0,9.0,4.0,14.0,5.0,5.0,11.0,0.0,1.0,0.0,0.0,1.11,9.7,25.77
2015-02-27,2014-2015,LALIGA,Espanol,Cordoba,1,0,H,1.0,0.0,H,12.0,16.0,4.0,4.0,2.0,6.0,22.0,14.0,5.0,4.0,0.0,0.0,1.58,3.83,6.36
2015-02-28,2014-2015,BUNDESLIGA,Dortmund,Schalke 04,3,0,H,0.0,0.0,D,31.0,3.0,13.0,0.0,9.0,5.0,13.0,13.0,2.0,2.0,0.0,0.0,1.49,4.38,6.59
2015-02-28,2014-2015,BUNDESLIGA,Ein Frankfurt,Hamburg,2,1,H,1.0,1.0,D,19.0,9.0,6.0,5.0,4.0,3.0,18.0,27.0,2.0,3.0,0.0,1.0,2.0,3.56,3.68
2015-02-28,2014-2015,BUNDESLIGA,Hannover,Stuttgart,1,1,D,0.0,0.0,D,16.0,9.0,5.0,1.0,8.0,4.0,20.0,16.0,2.0,2.0,1.0,1.0,2.18,3.4,3.32
2015-02-28,2014-2015,BUNDESLIGA,Hertha,Augsburg,1,0,H,0.0,0.0,D,9.0,11.0,4.0,3.0,4.0,5.0,22.0,17.0,3.0,4.0,0.0,0.0,2.88,3.25,2.51
2015-02-28,2014-2015,BUNDESLIGA,Hoffenheim,Mainz,2,0,H,0.0,0.0,D,16.0,19.0,5.0,4.0,6.0,9.0,12.0,12.0,3.0,0.0,0.0,0.0,1.97,3.61,3.72
2015-02-28,2014-2015,BUNDESLIGA,Leverkusen,Freiburg,1,0,H,1.0,0.0,H,11.0,3.0,4.0,2.0,3.0,2.0,15.0,13.0,1.0,2.0,0.0,0.0,1.36,4.96,8.72
2015-02-28,2014-2015,EPL,Burnley,Swansea,0,1,A,0.0,0.0,D,13.0,8.0,6.0,2.0,6.0,4.0,14.0,8.0,0.0,0.0,0.0,0.0,2.59,3.25,2.83
2015-02-28,2014-2015,EPL,Man United,Sunderland,2,0,H,0.0,0.0,D,30.0,5.0,10.0,3.0,13.0,1.0,6.0,11.0,1.0,1.0,0.0,1.0,1.36,4.87,9.61
2015-02-28,2014-2015,EPL,Newcastle,Aston Villa,1,0,H,1.0,0.0,H,14.0,13.0,5.0,3.0,9.0,5.0,6.0,16.0,1.0,5.0,0.0,0.0,1.94,3.37,4.24
2015-02-28,2014-2015,EPL,Stoke,Hull,1,0,H,0.0,0.0,D,17.0,1.0,2.0,0.0,5.0,2.0,9.0,10.0,2.0,2.0,0.0,0.0,1.95,3.32,4.27
2015-02-28,2014-2015,EPL,West Brom,Southampton,1,0,H,1.0,0.0,H,7.0,12.0,3.0,2.0,2.0,3.0,10.0,17.0,2.0,1.0,0.0,0.0,3.33,3.16,2.32
2015-02-28,2014-2015,EPL,West Ham,Crystal Palace,1,3,A,0.0,1.0,A,22.0,12.0,5.0,5.0,11.0,7.0,12.0,19.0,2.0,2.0,0.0,1.0,2.1,3.33,3.68
2015-02-28,2014-2015,LALIGA,Almeria,La Coruna,0,0,D,0.0,0.0,D,10.0,25.0,3.0,9.0,7.0,11.0,13.0,19.0,2.0,3.0,2.0,0.0,2.24,3.19,3.41
2015-02-28,2014-2015,LALIGA,Granada,Barcelona,1,3,A,0.0,1.0,A,10.0,16.0,4.0,9.0,4.0,5.0,18.0,9.0,2.0,3.0,0.0,0.0,17.72,7.32,1.16
2015-02-28,2014-2015,LALIGA,Malaga,Getafe,3,2,H,1.0,0.0,H,16.0,10.0,6.0,6.0,6.0,5.0,11.0,16.0,3.0,1.0,0.0,0.0,1.76,3.48,5.04
2015-02-28,2014-2015,LALIGA,Vallecano,Levante,4,2,H,4.0,1.0,H,13.0,10.0,7.0,3.0,5.0,2.0,15.0,18.0,2.0,2.0,0.0,0.0,1.7,3.66,5.16
2015-02-28,2014-2015,SERIEA,Chievo,Milan,0,0,D,0.0,0.0,D,11.0,11.0,3.0,2.0,6.0,4.0,16.0,14.0,1.0,3.0,0.0,0.0,3.0,3.14,2.49
2015-03-01,2014-2015,BUNDESLIGA,M'gladbach,Paderborn,2,0,H,1.0,0.0,H,19.0,17.0,7.0,3.0,10.0,8.0,8.0,15.0,0.0,2.0,0.0,0.0,1.58,4.03,5.91
2015-03-01,2014-2015,BUNDESLIGA,Werder Bremen,Wolfsburg,3,5,A,3.0,2.0,H,10.0,13.0,5.0,6.0,6.0,3.0,21.0,15.0,2.0,1.0,0.0,0.0,3.64,3.67,1.97
2015-03-01,2014-2015,EPL,Arsenal,Everton,2,0,H,1.0,0.0,H,17.0,8.0,4.0,2.0,8.0,9.0,12.0,5.0,2.0,0.0,0.0,0.0,1.54,4.19,6.27
2015-03-01,2014-2015,EPL,Liverpool,Man City,2,1,H,1.0,1.0,D,11.0,8.0,5.0,1.0,3.0,0.0,8.0,16.0,1.0,3.0,0.0,0.0,3.02,3.44,2.36
2015-03-01,2014-2015,LALIGA,Eibar,Ath Bilbao,0,1,A,0.0,1.0,A,6.0,13.0,2.0,8.0,5.0,6.0,16.0,14.0,3.0,2.0,0.0,0.0,3.21,3.09,2.39
2015-03-01,2014-2015,LALIGA,Real Madrid,Villarreal,1,1,D,0.0,0.0,D,25.0,9.0,7.0,4.0,10.0,4.0,7.0,20.0,2.0,5.0,0.0,0.0,1.22,6.41,12.51
2015-03-01,2014-2015,LALIGA,Sevilla,Ath Madrid,0,0,D,0.0,0.0,D,13.0,9.0,4.0,2.0,7.0,1.0,13.0,14.0,4.0,7.0,0.0,0.0,2.93,3.18,2.5
2015-03-01,2014-2015,LALIGA,Valencia,Sociedad,2,0,H,0.0,0.0,D,19.0,8.0,3.0,0.0,9.0,5.0,14.0,14.0,3.0,3.0,0.0,0.0,1.59,3.93,5.87
2015-03-01,2014-2015,SERIEA,Atalanta,Sampdoria,1,2,A,1.0,0.0,H,14.0,21.0,3.0,7.0,5.0,8.0,18.0,19.0,2.0,4.0,0.0,0.0,2.49,3.16,2.98
2015-03-01,2014-2015,SERIEA,Cagliari,Verona,1,2,A,0.0,1.0,A,22.0,5.0,5.0,3.0,10.0,1.0,15.0,21.0,3.0,3.0,0.0,0.0,2.01,3.43,3.75
2015-03-01,2014-2015,SERIEA,Cesena,Udinese,1,0,H,0.0,0.0,D,17.0,10.0,3.0,3.0,5.0,7.0,14.0,16.0,4.0,3.0,0.0,0.0,3.07,3.18,2.42
2015-03-01,2014-2015,SERIEA,Inter,Fiorentina,0,1,A,0.0,0.0,D,12.0,8.0,5.0,4.0,5.0,1.0,15.0,12.0,3.0,2.0,0.0,0.0,2.18,3.29,3.46
2015-03-01,2014-2015,SERIEA,Palermo,Empoli,0,0,D,0.0,0.0,D,17.0,15.0,3.0,3.0,9.0,3.0,14.0,16.0,3.0,3.0,0.0,0.0,2.22,3.22,3.43
2015-03-01,2014-2015,SERIEA,Sassuolo,Lazio,0,3,A,0.0,1.0,A,10.0,18.0,4.0,6.0,0.0,3.0,16.0,17.0,4.0,2.0,0.0,0.0,3.37,3.3,2.21
2015-03-01,2014-2015,SERIEA,Torino,Napoli,1,0,H,0.0,0.0,D,10.0,15.0,4.0,3.0,2.0,6.0,11.0,10.0,2.0,3.0,0.0,0.0,3.25,3.25,2.29
2015-03-02,2014-2015,LALIGA,Celta,Elche,1,1,D,0.0,0.0,D,11.0,7.0,5.0,1.0,6.0,3.0,16.0,12.0,5.0,3.0,0.0,0.0,1.5,4.08,6.91
2015-03-02,2014-2015,SERIEA,Roma,Juventus,1,1,D,0.0,0.0,D,8.0,10.0,3.0,1.0,1.0,5.0,11.0,16.0,,5.0,1.0,0.0,3.2,3.21,2.31
2015-03-03,2014-2015,EPL,Aston Villa,West Brom,2,1,H,1.0,0.0,H,16.0,3.0,8.0,1.0,0.0,3.0,15.0,13.0,2.0,4.0,0.0,0.0,2.78,3.04,2.81
2015-03-03,2014-2015,EPL,Hull,Sunderland,1,1,D,1.0,0.0,H,15.0,9.0,5.0,3.0,6.0,4.0,9.0,15.0,2.0,6.0,0.0,0.0,2.15,3.2,3.75
2015-03-03,2014-2015,EPL,Southampton,Crystal Palace,1,0,H,0.0,0.0,D,23.0,9.0,3.0,3.0,10.0,2.0,11.0,10.0,0.0,2.0,0.0,0.0,1.69,3.68,5.59
2015-03-04,2014-2015,EPL,Liverpool,Burnley,2,0,H,1.0,0.0,H,20.0,9.0,8.0,1.0,6.0,5.0,8.0,14.0,0.0,1.0,0.0,0.0,1.36,4.98,8.98
2015-03-04,2014-2015,EPL,Man City,Leicester,2,0,H,1.0,0.0,H,22.0,6.0,9.0,2.0,10.0,3.0,11.0,3.0,0.0,1.0,0.0,0.0,1.25,6.24,11.73
2015-03-04,2014-2015,EPL,Newcastle,Man United,0,1,A,0.0,0.0,D,9.0,11.0,2.0,5.0,4.0,1.0,6.0,14.0,1.0,2.0,0.0,0.0,3.98,3.42,1.99
2015-03-04,2014-2015,EPL,QPR,Arsenal,1,2,A,0.0,0.0,D,10.0,20.0,3.0,9.0,1.0,6.0,10.0,8.0,2.0,1.0,0.0,0.0,6.37,4.26,1.53
2015-03-04,2014-2015,EPL,Stoke,Everton,2,0,H,1.0,0.0,H,11.0,10.0,3.0,5.0,5.0,6.0,11.0,14.0,2.0,2.0,0.0,0.0,2.46,3.23,3.03
2015-03-04,2014-2015,EPL,Tottenham,Swansea,3,2,H,1.0,1.0,D,20.0,10.0,7.0,5.0,6.0,4.0,14.0,7.0,1.0,0.0,0.0,0.0,1.73,3.74,4.98
2015-03-04,2014-2015,EPL,West Ham,Chelsea,0,1,A,0.0,1.0,A,18.0,12.0,5.0,3.0,5.0,4.0,10.0,10.0,3.0,4.0,0.0,0.0,5.8,3.96,1.6
2015-03-06,2014-2015,BUNDESLIGA,Stuttgart,Hertha,0,0,D,0.0,0.0,D,14.0,7.0,3.0,2.0,8.0,2.0,16.0,14.0,2.0,2.0,0.0,1.0,2.11,3.29,3.67
2015-03-06,2014-2015,LALIGA,Levante,Eibar,2,1,H,0.0,0.0,D,12.0,14.0,4.0,3.0,6.0,7.0,11.0,17.0,4.0,5.0,0.0,1.0,2.1,3.14,3.88
2015-03-07,2014-2015,BUNDESLIGA,Augsburg,Wolfsburg,1,0,H,0.0,0.0,D,12.0,10.0,6.0,2.0,4.0,5.0,10.0,14.0,1.0,1.0,0.0,0.0,3.38,3.49,2.11
2015-03-07,2014-2015,BUNDESLIGA,Freiburg,Werder Bremen,0,1,A,0.0,1.0,A,14.0,16.0,5.0,4.0,6.0,5.0,16.0,20.0,2.0,1.0,0.0,0.0,2.55,3.38,2.72
2015-03-07,2014-2015,BUNDESLIGA,Hamburg,Dortmund,0,0,D,0.0,0.0,D,4.0,12.0,2.0,2.0,1.0,7.0,23.0,12.0,5.0,2.0,0.0,0.0,6.32,4.11,1.53
2015-03-07,2014-2015,BUNDESLIGA,Hannover,Bayern Munich,1,3,A,1.0,1.0,D,4.0,13.0,1.0,3.0,2.0,3.0,12.0,7.0,1.0,3.0,0.0,0.0,12.81,6.26,1.23
2015-03-07,2014-2015,BUNDESLIGA,Mainz,M'gladbach,2,2,D,0.0,1.0,A,23.0,6.0,7.0,3.0,7.0,4.0,6.0,12.0,1.0,2.0,0.0,0.0,2.63,3.27,2.72
2015-03-07,2014-2015,BUNDESLIGA,Schalke 04,Hoffenheim,3,1,H,2.0,0.0,H,14.0,18.0,5.0,7.0,3.0,4.0,15.0,19.0,1.0,1.0,0.0,0.0,2.27,3.4,3.11
2015-03-07,2014-2015,EPL,QPR,Tottenham,1,2,A,0.0,1.0,A,17.0,13.0,6.0,6.0,3.0,5.0,15.0,12.0,1.0,2.0,0.0,0.0,4.55,3.76,1.78
2015-03-07,2014-2015,LALIGA,Ath Bilbao,Real Madrid,1,0,H,1.0,0.0,H,6.0,13.0,2.0,2.0,1.0,9.0,17.0,11.0,3.0,4.0,0.0,0.0,6.84,4.57,1.45
2015-03-07,2014-2015,LALIGA,Elche,Almeria,1,0,H,1.0,0.0,H,15.0,9.0,4.0,2.0,6.0,5.0,13.0,15.0,3.0,0.0,0.0,0.0,2.1,3.26,3.66
2015-03-07,2014-2015,LALIGA,Granada,Malaga,1,0,H,0.0,0.0,D,14.0,5.0,4.0,1.0,8.0,1.0,11.0,20.0,4.0,5.0,0.0,0.0,2.87,3.1,2.6
2015-03-07,2014-2015,LALIGA,La Coruna,Sevilla,3,4,A,1.0,1.0,D,15.0,11.0,5.0,6.0,5.0,1.0,12.0,14.0,1.0,4.0,0.0,0.0,3.54,3.38,2.1
2015-03-07,2014-2015,SERIEA,Milan,Verona,2,2,D,1.0,1.0,D,18.0,13.0,4.0,4.0,9.0,3.0,11.0,20.0,1.0,3.0,0.0,0.0,1.61,3.81,5.8
2015-03-07,2014-2015,SERIEA,Sampdoria,Cagliari,2,0,H,1.0,0.0,H,17.0,10.0,5.0,4.0,7.0,1.0,19.0,13.0,2.0,1.0,0.0,1.0,1.83,3.48,4.53
